"series_id","model_id","series_name","generation_id"
"8394","188","Buick Excelle I Седан","187"
"8395","188","Buick Excelle I Хэтчбек 5 дв.","187"
"8396","189","Buick GL8 I","189"
"8397","194","Rainer",NULL
"8398","198","Buick Riviera VI","205"
"8399","198","Buick Riviera III","206"
"8400","205","F6",NULL
"8401","212","S6",NULL
"8402","209","G6",NULL
"8403","215","Allante",NULL
"8404","219","Catera",NULL
"8405","221","Cadillac De Ville VII","216"
"8406","221","Cadillac De Ville VI","217"
"8407","221","Cadillac De Ville V","218"
"8408","223","Cadillac Eldorado X","220"
"8409","223","Cadillac Eldorado IX","221"
"8410","226","LSE",NULL
"8411","231","XLR",NULL
"8412","232","XTS",NULL
"8413","236","CSR",NULL
"8414","237","Seven",NULL
"8415","217","BLS",NULL
"8416","239","CS35",NULL
"8417","241","Raeton",NULL
"8418","244","Flying",NULL
"8419","249","CrossEastar (B14)",NULL
"8420","247","Amulet (A15)",NULL
"8421","252","Kimo (A1)",NULL
"8422","257","Very",NULL
"8423","254","QQ6 (S21)",NULL
"8424","265","Chevrolet Blazer K5 II","288"
"8425","260","Astro",NULL
"8426","261","Chevrolet Avalanche I","281"
"8427","269","Chevrolet Captiva I Рестайлинг","298"
"8428","269","Chevrolet Captiva I","299"
"8429","270","Chevrolet Cavalier II","301"
"8430","270","Chevrolet Cavalier I","302"
"8431","266","C-10",NULL
"8432","274","Citation",NULL
"8433","281","Cruze (HR)",NULL
"8434","285","Evanda",NULL
"8435","286","Chevrolet Express I","316"
"8436","291","Lanos",NULL
"8437","292","Lumina",NULL
"8438","275","Classic",NULL
"8439","297","Chevrolet Monte Carlo V","330"
"8440","302","Chevrolet Omega A Седан","335"
"8441","302","Chevrolet Omega A Универсал 5 дв.","335"
"8442","280","Chevrolet Corvette C6 Кабриолет","308"
"8443","280","Chevrolet Corvette C6 Купе","308"
"8444","280","Chevrolet Corvette C5 Родстер","309"
"8445","280","Chevrolet Corvette C5 Купе","309"
"8446","280","Chevrolet Corvette C4 Кабриолет","310"
"8447","280","Chevrolet Corvette C4 Купе","310"
"8448","307","Sail",NULL
"8449","309","Chevrolet Spark II","339"
"8450","314","Tavera",NULL
"8451","319","Chrysler 300C I Седан","355"
"8452","319","Chrysler 300C I Универсал 5 дв.","355"
"8453","322","Cirrus",NULL
"8454","312","Chevrolet Suburban XI","341"
"8455","312","Chevrolet Suburban X","342"
"8456","312","Chevrolet Suburban IX","343"
"8457","312","Chevrolet Suburban VIII","344"
"8458","327","Imperial",NULL
"8459","330","Chrysler LHS I","365"
"8460","317","Trans Sport",NULL
"8461","335","Prowler",NULL
"8462","340","TC by Maserati",NULL
"8463","341","Chrysler Town & Country IV","376"
"8464","341","Chrysler Town & Country III","377"
"8465","341","Chrysler Town & Country II","378"
"8466","332","Chrysler Neon I","367"
"8468","345","2 CV",NULL
"8470","355","Citroen C3 Picasso I","396"
"8472","360","Citroen C5 I Лифтбек","402"
"8473","360","Citroen C5 I Универсал 5 дв.","402"
"8478","373","Citroen Xantia I Универсал 5 дв.","411"
"8479","373","Citroen Xantia I Хэтчбек 5 дв.","411"
"8480","374","Citroen XM I Хэтчбек 5 дв.","413"
"8481","374","Citroen XM I Универсал 5 дв.","413"
"8486","394","Chairman",NULL
"8487","392","Smoothing",NULL
"8488","399","Daewoo Gentra I Хэтчбек 5 дв.","427"
"8489","399","Daewoo Gentra I Седан","427"
"8490","384","Dacia Duster I","419"
"8492","407","Daewoo Matiz I","433"
"8493","409","Daewoo Nexia I Седан","435"
"8494","409","Daewoo Nexia I Хэтчбек 5 дв.","435"
"8495","409","Daewoo Nexia I Хэтчбек 3 дв.","435"
"8496","397","Evanda",NULL
"8497","417","Winstorm",NULL
"8500","426","Daihatsu Charade III Седан","448"
"8501","426","Daihatsu Charade III Хэтчбек 5 дв.","448"
"8502","426","Daihatsu Charade III Хэтчбек 3 дв.","448"
"8503","426","Daihatsu Charade II Хэтчбек 5 дв.","449"
"8504","426","Daihatsu Charade II Хэтчбек 3 дв.","449"
"8505","426","Daihatsu Charade I Хэтчбек 5 дв.","450"
"8506","426","Daihatsu Charade I Хэтчбек 3 дв.","450"
"8507","421","Daihatsu Applause I","446"
"8508","429","Daihatsu Copen II","451"
"8509","429","Daihatsu Copen I","452"
"8510","430","Daihatsu Cuore VI (L250) Хэтчбек 5 дв.","454"
"8511","430","Daihatsu Cuore VI (L250) Хэтчбек 3 дв.","454"
"8512","430","Daihatsu Cuore V (L700) Хэтчбек 5 дв.","455"
"8513","430","Daihatsu Cuore V (L700) Хэтчбек 3 дв.","455"
"8514","430","Daihatsu Cuore IV (L500) Хэтчбек 5 дв.","456"
"8515","430","Daihatsu Cuore IV (L500) Хэтчбек 3 дв.","456"
"8516","430","Daihatsu Cuore III (L200) Хэтчбек 5 дв.","457"
"8517","430","Daihatsu Cuore III (L200) Хэтчбек 3 дв.","457"
"8518","430","Daihatsu Cuore II (L70) Хэтчбек 5 дв.","458"
"8519","430","Daihatsu Cuore II (L70) Хэтчбек 3 дв.","458"
"8520","430","Daihatsu Cuore I (L55) Хэтчбек 5 дв.","459"
"8521","430","Daihatsu Cuore I (L55) Хэтчбек 3 дв.","459"
"8524","428","Coo",NULL
"8532","478","DMC-12",NULL
"8533","479","Antelope",NULL
"8534","480","Aurora",NULL
"8535","488","Dodge Avenger I","481"
"8536","496","Dodge Durango II","495"
"8537","496","Dodge Durango I","496"
"8538","510","Stealth",NULL
"8539","511","Dodge Stratus I","513"
"8541","529","Audi 100",NULL
"8542","530","Besturn B50",NULL
"8544","546","Ferrari 456 I (456)","532"
"8550","580","Barchetta",NULL
"8551","581","Brava",NULL
"8552","588","Fiat Fiorino II","557"
"8553","588","Fiat Fiorino I","558"
"8554","589","Freemont",NULL
"8556","599","Fiat Ritmo I Кабриолет","574"
"8557","599","Fiat Ritmo I Хэтчбек 5 дв.","574"
"8558","607","Fiat Ulysse I","579"
"8559","608","Fiat UNO I Хэтчбек 5 дв.","581"
"8560","608","Fiat UNO I Хэтчбек 3 дв.","581"
"8562","616","Ford Capri II","591"
"8565","627","Ford Everest I","608"
"8566","633","Ford Festiva II","622"
"8567","633","Ford Festiva I","623"
"8568","643","Ford Granada (North America) I","648"
"8569","663","Ford Taunus II Седан","687"
"8570","663","Ford Taunus II Универсал 5 дв.","687"
"8571","663","Ford Taunus I Седан","688"
"8572","663","Ford Taunus I Купе","688"
"8573","663","Ford Taunus I Универсал 5 дв.","688"
"8574","654","Ford Orion II","668"
"8575","654","Ford Orion I","669"
"8580","700","GMC Savana I","718"
"8583","699","GMC Safari II","715"
"8584","699","GMC Safari I","716"
"8585","712","Great Wall Deer Пикап Одинарная кабина","5608"
"8586","712","Great Wall Deer Пикап Полуторная кабина","5608"
"8587","712","Great Wall Deer Пикап Двойная кабина","5608"
"8588","714","Great Wall Hover II (H6)","728"
"8589","714","Great Wall Hover I Рестайлинг (H3)","729"
"8590","714","Great Wall Hover I Рестайлинг 2 (H5)","730"
"8591","714","Great Wall Hover I","731"
"8593","725","Great Wall Wingle II (Wingle 5)","732"
"8594","725","Great Wall Wingle I (Wingle 3)","733"
"8595","724","Voleex C10 (Phenom)",NULL
"8596","728","Saibao",NULL
"8600","758","Capa",NULL
"8601","759","Honda City IV","760"
"8602","759","Honda City III","761"
"8603","759","Honda City II","762"
"8604","759","Honda City I","763"
"8610","779","Honda Inspire IV","797"
"8611","779","Honda Inspire III","798"
"8612","779","Honda Inspire II","799"
"8613","779","Honda Inspire I","800"
"8615","790","Honda Odyssey III","820"
"8616","790","Honda Odyssey II","821"
"8617","790","Honda Odyssey I","822"
"8618","794","Honda Pilot I","828"
"8622","804","Honda Stream I","841"
"8625","808","Vamos",NULL
"8626","810","Z",NULL
"8629","826","Hyundai Excel I","862"
"8630","831","Hyundai Grandeur IV","868"
"8631","831","Hyundai Grandeur III","869"
"8632","831","Hyundai Grandeur II","870"
"8633","831","Hyundai Grandeur I","871"
"8636","844","Hyundai Pony I","881"
"8637","839","Hyundai Lantra I","879"
"8638","848","Hyundai Solaris I Рестайлинг Седан","885"
"8639","848","Hyundai Solaris I Рестайлинг Хэтчбек 5 дв.","885"
"8640","848","Hyundai Solaris I Седан","886"
"8641","848","Hyundai Solaris I Хэтчбек 5 дв.","886"
"8643","853","Hyundai Tiburon I","897"
"8644","858","Veracruz",NULL
"8645","855","Hyundai Tucson I","899"
"8649","875","Infiniti QX80 I Рестайлинг","921"
"8650","875","Infiniti QX80 I","922"
"8651","862","Infiniti FX II","903"
"8652","862","Infiniti FX I","904"
"8657","895","Isuzu Mu I","945"
"8658","901","Isuzu Trooper I Внедорожник 3 дв.","952"
"8659","901","Isuzu Trooper I Внедорожник 5 дв.","952"
"8660","901","Isuzu Trooper I Внедорожник открытый","952"
"8661","914","Jaguar E-type Series 2 Купе","962"
"8662","914","Jaguar E-type Series 2 Кабриолет","962"
"8663","914","Jaguar E-type Series 1 Купе","963"
"8664","914","Jaguar E-type Series 1 Кабриолет","963"
"8665","918","Jaguar XF I","967"
"8666","919","Jaguar XJ III (X350/X358)","969"
"8667","919","Jaguar XJ II (X308)","970"
"8668","919","Jaguar XJ II (X300)","971"
"8669","919","Jaguar XJ II (XJ40)","972"
"8670","919","Jaguar XJ I (Series 3)","973"
"8671","919","Jaguar XJ I (Series 2)","974"
"8672","919","Jaguar XJ I (Series 1)","975"
"8673","931","Jeep Wrangler II (TJ)","995"
"8674","931","Jeep Wrangler I (YJ)","996"
"8676","937","Kia Carens III","999"
"8677","937","Kia Carens II","1000"
"8678","937","Kia Carens I","1001"
"8680","946","Kia Magentis II","1014"
"8681","946","Kia Magentis I","1015"
"8682","939","Kia Cee'd I Рестайлинг Хэтчбек 5 дв.","1006"
"8683","939","Kia Cee'd I Рестайлинг Хэтчбек 3 дв.","1006"
"8684","939","Kia Cee'd I Рестайлинг Универсал 5 дв.","1006"
"8685","939","Kia Cee'd I Хэтчбек 5 дв.","1007"
"8686","939","Kia Cee'd I Хэтчбек 3 дв.","1007"
"8687","939","Kia Cee'd I Универсал 5 дв.","1007"
"8688","940","Kia Cerato II Седан","1009"
"8689","940","Kia Cerato II Купе","1009"
"8690","940","Kia Cerato I Седан","1010"
"8691","940","Kia Cerato I Хэтчбек 5 дв.","1010"
"8693","949","Kia Optima III","1017"
"8694","949","Kia Optima II Рестайлинг","1018"
"8695","949","Kia Optima II","1019"
"8696","949","Kia Optima I","1020"
"8698","956","Kia Rio II Седан","1025"
"8699","956","Kia Rio II Хэтчбек 5 дв.","1025"
"8700","956","Kia Rio I Седан","1026"
"8701","956","Kia Rio I Универсал 5 дв.","1026"
"8702","959","Kia Shuma I","1030"
"8703","958","Kia Sephia I Седан","1028"
"8704","958","Kia Sephia I Хэтчбек 5 дв.","1028"
"8705","966","X-Trek",NULL
"8708","977","Lamborghini Gallardo I Родстер","1044"
"8709","977","Lamborghini Gallardo I Купе","1044"
"8713","987","A 112",NULL
"8714","996","Monte Carlo",NULL
"8715","999","Prisma",NULL
"8717","1007","Land Rover Discovery III","1061"
"8718","1007","Land Rover Discovery II","1062"
"8719","1007","Land Rover Discovery I Внедорожник 5 дв.","1063"
"8720","1007","Land Rover Discovery I Внедорожник 3 дв.","1063"
"8721","1008","Land Rover Freelander II Рестайлинг","1065"
"8722","1008","Land Rover Freelander II","1066"
"8723","1008","Land Rover Freelander I Внедорожник 3 дв.","1067"
"8724","1008","Land Rover Freelander I Внедорожник 5 дв.","1067"
"8727","1026","Lexus LS IV","1097"
"8728","1026","Lexus LS III","1098"
"8729","1026","Lexus LS II","1099"
"8730","1026","Lexus LS I","1100"
"8731","1019","Lexus CT I","1077"
"8732","1020","Lexus ES V","1079"
"8733","1020","Lexus ES IV","1080"
"8734","1020","Lexus ES III","1081"
"8735","1020","Lexus ES II","1082"
"8736","1020","Lexus ES I","1083"
"8737","1027","Lexus LX III","1102"
"8738","1027","Lexus LX II","1103"
"8739","1027","Lexus LX I","1104"
"8740","1029","Lexus RX III","1106"
"8741","1029","Lexus RX II","1107"
"8742","1029","Lexus RX I","1108"
"8743","1030","Lexus SC I","1110"
"8745","1039","Lincoln LS I","1115"
"8748","1045","MKT",NULL
"8749","1046","Lincoln MKX I","1117"
"8751","1053","Lotus Elise II","1127"
"8752","1053","Lotus Elise I","1128"
"8755","1063","Luxgen7 MPV",NULL
"8756","1069","CJ-3",NULL
"8758","1075","Scorpio",NULL
"8762","1099","3200 GT",NULL
"8766","1096","Wagon R",NULL
"8767","1117","Shamal",NULL
"8768","1121","Mazda 121 II","1157"
"8769","1121","Mazda 121 I","1158"
"8770","1115","Maserati Quattroporte V","1152"
"8771","1115","Maserati Quattroporte IV","1153"
"8772","1115","Maserati Quattroporte III","1154"
"8773","1123","Mazda 2 II (DE) Седан","1160"
"8774","1123","Mazda 2 II (DE) Хэтчбек 5 дв.","1160"
"8775","1123","Mazda 2 II (DE) Хэтчбек 3 дв.","1160"
"8776","1123","Mazda 2 I (DY)","1161"
"8777","1127","Mazda 6 II (GH) Седан","1174"
"8778","1127","Mazda 6 II (GH) Лифтбек","1174"
"8779","1127","Mazda 6 II (GH) Универсал 5 дв.","1174"
"8780","1127","Mazda 6 I (GG) Седан","1175"
"8781","1127","Mazda 6 I (GG) Лифтбек","1175"
"8782","1127","Mazda 6 I (GG) Универсал 5 дв.","1175"
"8783","1130","818",NULL
"8787","1143","Mazda Carol V","1196"
"8788","1143","Mazda Carol IV","1197"
"8789","1143","Mazda Carol III","1198"
"8791","1150","Efini MS-8",NULL
"8793","1156","Mazda Familia VII (BH) Седан","1205"
"8794","1156","Mazda Familia VII (BH) Хэтчбек 5 дв.","1205"
"8795","1156","Mazda Familia VII (BH) Универсал 5 дв.","1205"
"8796","1156","Mazda Familia VI (BG) Седан","1206"
"8797","1156","Mazda Familia VI (BG) Хэтчбек 5 дв.","1206"
"8798","1156","Mazda Familia VI (BG) Универсал 5 дв.","1206"
"8799","1159","Mazda Luce III","1208"
"8800","1161","Mazda MPV II (LW)","1210"
"8801","1161","Mazda MPV I (LV)","1211"
"8804","1173","Mazda RX-7 II (FC)","1226"
"8805","1173","Mazda RX-7 I (SA)","1227"
"8806","1176","Mazda Sentia I (HD)","1229"
"8807","1178","Mazda Tribute I","1231"
"8809","1188","Mercedes-Benz B-klasse I (W245) Рестайлинг","1237"
"8810","1188","Mercedes-Benz B-klasse I (W245)","1238"
"8811","1190","Citan",NULL
"8814","1196","Mercedes-Benz E-klasse IV (W212, S212, C207) Кабриолет","1253"
"8815","1196","Mercedes-Benz E-klasse IV (W212, S212, C207) Седан","1253"
"8816","1196","Mercedes-Benz E-klasse IV (W212, S212, C207) Купе","1253"
"8817","1196","Mercedes-Benz E-klasse IV (W212, S212, C207) Универсал 5 дв.","1253"
"8818","1196","Mercedes-Benz E-klasse III (W211, S211) Универсал 5 дв.","1254"
"8819","1196","Mercedes-Benz E-klasse III (W211, S211) Седан","1254"
"8820","1196","Mercedes-Benz E-klasse II (W210, S210) Универсал 5 дв.","1255"
"8821","1196","Mercedes-Benz E-klasse II (W210, S210) Седан","1255"
"8822","1196","Mercedes-Benz E-klasse I (W124) Купе","1256"
"8823","1196","Mercedes-Benz E-klasse I (W124) Универсал 5 дв.","1256"
"8824","1196","Mercedes-Benz E-klasse I (W124) Кабриолет","1256"
"8825","1196","Mercedes-Benz E-klasse I (W124) Седан","1256"
"8826","1191","Mercedes-Benz CL-klasse III (C216)","1245"
"8827","1191","Mercedes-Benz CL-klasse II (C215)","1246"
"8828","1191","Mercedes-Benz CL-klasse I (C140)","1247"
"8829","1202","Mercedes-Benz R-klasse I","1269"
"8830","1203","Mercedes-Benz S-klasse V (W221) Рестайлинг Седан","1271"
"8831","1203","Mercedes-Benz S-klasse V (W221) Рестайлинг Лимузин","1271"
"8832","1203","Mercedes-Benz S-klasse V (W221) Лимузин","1272"
"8833","1203","Mercedes-Benz S-klasse V (W221) Седан","1272"
"8834","1203","Mercedes-Benz S-klasse IV (W220) Седан","1273"
"8835","1203","Mercedes-Benz S-klasse IV (W220) Лимузин","1273"
"8836","1203","Mercedes-Benz S-klasse III (W140) Лимузин","1274"
"8837","1203","Mercedes-Benz S-klasse III (W140) Купе","1274"
"8838","1203","Mercedes-Benz S-klasse III (W140) Седан","1274"
"8839","1203","Mercedes-Benz S-klasse II (W126) Купе","1275"
"8840","1203","Mercedes-Benz S-klasse II (W126) Седан","1275"
"8841","1203","Mercedes-Benz S-klasse I (W116)","1276"
"8843","1208","Mercedes-Benz V-classe I (W638)","2487"
"8844","1217","Mercury Grand Marquis III","1300"
"8845","1217","Mercury Grand Marquis II","1301"
"8846","1217","Mercury Grand Marquis I","1302"
"8850","1239","Metro",NULL
"8853","1244","TF",NULL
"8857","1257","Clubvan",NULL
"8858","1259","Coupe",NULL
"8859","1260","Mini Hatch II","1328"
"8860","1260","Mini Hatch I","1329"
"8861","1265","Aspire",NULL
"8862","1269","Challenger",NULL
"8863","1266","Mitsubishi ASX I","1332"
"8865","1278","Mitsubishi Eclipse III Купе","1348"
"8866","1278","Mitsubishi Eclipse III Кабриолет","1348"
"8867","1278","Mitsubishi Eclipse II","1349"
"8868","1278","Mitsubishi Eclipse I","1350"
"8869","1274","Mitsubishi Delica IV","1343"
"8870","1274","Mitsubishi Delica III","1344"
"8871","1284","Mitsubishi Galant VIII Седан","1354"
"8872","1284","Mitsubishi Galant VIII Универсал 5 дв.","1354"
"8873","1284","Mitsubishi Galant VII Седан","1355"
"8874","1284","Mitsubishi Galant VII Хэтчбек 5 дв.","1355"
"8875","1284","Mitsubishi Galant VI Седан","1356"
"8876","1284","Mitsubishi Galant VI Хэтчбек 5 дв.","1356"
"8877","1284","Mitsubishi Galant V","1357"
"8878","1284","Mitsubishi Galant IV Седан","1358"
"8879","1284","Mitsubishi Galant IV Универсал 5 дв.","1358"
"8880","1284","Mitsubishi Galant III Универсал 5 дв.","1359"
"8881","1284","Mitsubishi Galant III Седан","1359"
"8883","1280","Emeraude",NULL
"8884","1290","Mitsubishi L200 III","1361"
"8886","1300","Mitsubishi Outlander III","1393"
"8887","1300","Mitsubishi Outlander II","1394"
"8888","1300","Mitsubishi Outlander I","1395"
"8889","1296","Mitsubishi Minica VII","1383"
"8890","1296","Mitsubishi Minica VI","1384"
"8893","1306","Mitsubishi Pajero Sport I","1405"
"8894","1310","Mitsubishi RVR II","1407"
"8895","1310","Mitsubishi RVR I","1408"
"8897","1316","Mitsubishi Space Wagon II","1415"
"8898","1316","Mitsubishi Space Wagon I","1416"
"8900","1325","Like",NULL
"8901","1323","Himiko",NULL
"8903","1337","4/4",NULL
"8904","1331","Mitsuoka Ryoga I (P11) Седан","1427"
"8905","1331","Mitsuoka Ryoga I (P11) Универсал 5 дв.","1427"
"8906","1340","Aero SuperSports",NULL
"8911","1351","Nissan 300ZX I (Z31)","1437"
"8912","1363","Nissan Bluebird Sylphy I (G10)","1453"
"8915","1368","Nissan Cima IV (F50)","1476"
"8916","1368","Nissan Cima III (Y33)","1477"
"8918","1366","Nissan Cefiro II (A32) Универсал 5 дв.","1469"
"8919","1366","Nissan Cefiro II (A32) Седан","1469"
"8920","1366","Nissan Cefiro I (A31)","1470"
"8922","1379","Nissan Gloria X (Y33)","1491"
"8923","1379","Nissan Gloria IX (Y32)","1492"
"8924","1379","Nissan Gloria VIII (Y31)","1493"
"8925","1379","Nissan Gloria VI (430)","1494"
"8926","1376","Nissan Fairlady Z V (Z33) Родстер","1485"
"8927","1376","Nissan Fairlady Z V (Z33) Купе","1485"
"8928","1376","Nissan Fairlady Z IV (Z32) Родстер","1486"
"8929","1376","Nissan Fairlady Z IV (Z32) Купе","1486"
"8930","1376","Nissan Fairlady Z III (Z31)","1487"
"8931","1385","Nissan Laurel VII (C34)","1500"
"8932","1385","Nissan Laurel VI (C33)","1501"
"8933","1385","Nissan Laurel V (C32)","1502"
"8934","1385","Nissan Laurel IV (C31)","1503"
"8935","1385","Nissan Laurel III (C230)","1504"
"8937","1387","Nissan Leopard III (Y32)","1506"
"8938","1387","Nissan Leopard II (F31)","1507"
"8939","1394","Nissan Moco I","1521"
"8940","1400","NX Coupe",NULL
"8941","1401","Nissan Otti (Dayz) III","1533"
"8942","1401","Nissan Otti (Dayz) I (H91)","1534"
"8945","1420","Oldsmobile Silhouette I","1561"
"8946","1425","Opel Antara I","1566"
"8950","1416","Oldsmobile Eighty-Eight IX Седан","1555"
"8951","1416","Oldsmobile Eighty-Eight IX Купе","1555"
"8952","1416","Oldsmobile Eighty-Eight VIII Седан","1556"
"8953","1416","Oldsmobile Eighty-Eight VIII Купе","1556"
"8958","1438","Opel Kadett D Хэтчбек 5 дв.","1594"
"8959","1438","Opel Kadett D Хэтчбек 3 дв.","1594"
"8960","1438","Opel Kadett D Универсал 3 дв.","1594"
"8961","1438","Opel Kadett D Универсал 5 дв.","1594"
"8962","1438","Opel Kadett C Седан","1595"
"8963","1438","Opel Kadett C Купе","1595"
"8964","1438","Opel Kadett C Хэтчбек 3 дв.","1595"
"8965","1438","Opel Kadett C Универсал 3 дв.","1595"
"8966","1451","Opel Vectra B Седан","1612"
"8967","1451","Opel Vectra B Хэтчбек 5 дв.","1612"
"8968","1451","Opel Vectra B Универсал 5 дв.","1612"
"8969","1451","Opel Vectra A Седан","1613"
"8970","1451","Opel Vectra A Хэтчбек 5 дв.","1613"
"8971","1453","Opel Zafira B","1616"
"8972","1453","Opel Zafira A","1617"
"8976","1477","Peugeot 3008 I","1630"
"8980","1501","Peugeot Partner II","1646"
"8981","1501","Peugeot Partner I","1647"
"8982","1511","Turismo",NULL
"8985","1517","Pontiac Firebird III Купе","1661"
"8986","1517","Pontiac Firebird III Кабриолет","1661"
"8987","1517","Pontiac Firebird II","1662"
"8988","1517","Pontiac Firebird I Купе","1663"
"8989","1517","Pontiac Firebird I Кабриолет","1663"
"8991","1512","Plymouth Voyager II","1654"
"8992","1512","Plymouth Voyager I","1655"
"8993","1525","Pontiac LeMans I Седан","1674"
"8994","1525","Pontiac LeMans I Хэтчбек 3 дв.","1674"
"8996","1536","Porsche 911 VI (997) Кабриолет","1690"
"8997","1536","Porsche 911 VI (997) Тарга","1690"
"8998","1536","Porsche 911 VI (997) Купе","1690"
"8999","1536","Porsche 911 V (996) Кабриолет","1691"
"9000","1536","Porsche 911 V (996) Купе","1691"
"9001","1536","Porsche 911 IV (993) Тарга","1692"
"9002","1536","Porsche 911 IV (993) Кабриолет","1692"
"9003","1536","Porsche 911 IV (993) Купе","1692"
"9004","1536","Porsche 911 III (964) Кабриолет","1693"
"9005","1536","Porsche 911 III (964) Купе","1693"
"9006","1536","Porsche 911 II (930) Спидстер","1694"
"9007","1536","Porsche 911 II (930) Родстер","1694"
"9008","1536","Porsche 911 II (930) Купе","1694"
"9009","1536","Porsche 911 I (901, 911) Тарга","1695"
"9010","1536","Porsche 911 I (901, 911) Купе","1695"
"9014","1528","Pontiac Phoenix I Седан","1678"
"9015","1528","Pontiac Phoenix I Купе","1678"
"9016","1549","Porsche Panamera I","1707"
"9018","1551","Padmini",NULL
"9021","1560","Proton Satria I (300 Series)","1711"
"9023","1564","PUCH Pinzgauer 718","1717"
"9024","1564","PUCH Pinzgauer 710","1718"
"9025","1564","PUCH Pinzgauer 712","1719"
"9027","1547","Porsche Cayman I (987)","1705"
"9029","1559","Proton Saga I Хэтчбек 5 дв.","1709"
"9030","1559","Proton Saga I Седан","1709"
"9031","1569","Scimitar Sabre",NULL
"9035","1588","Renault Clio III Универсал 5 дв.","1732"
"9036","1588","Renault Clio III Хэтчбек 5 дв.","1732"
"9037","1588","Renault Clio III Хэтчбек 3 дв.","1732"
"9038","1588","Renault Clio II Хэтчбек 3 дв.","1733"
"9039","1588","Renault Clio II Хэтчбек 5 дв.","1733"
"9040","1588","Renault Clio I Хэтчбек 5 дв.","1734"
"9041","1588","Renault Clio I Хэтчбек 3 дв.","1734"
"9042","1589","Duster",NULL
"9043","1590","Renault Espace III","1736"
"9044","1590","Renault Espace II","1737"
"9045","1590","Renault Espace I","1738"
"9046","1600","Renault Modus I","1758"
"9048","1607","Renault Twingo II","1771"
"9049","1607","Renault Twingo I","1772"
"9050","1602","Renault Safrane I Рестайлинг","1762"
"9051","1602","Renault Safrane I","1763"
"9053","1613","Renault Samsung SM5 I","1777"
"9056","1598","Renault Logan I Рестайлинг","1751"
"9057","1598","Renault Logan I","1752"
"9058","1621","Wraith",NULL
"9060","1626","Rover 400 I (R8) Универсал 5 дв.","1789"
"9061","1626","Rover 400 I (R8) Седан","1789"
"9063","1636","Saab 9-3 I Кабриолет","1796"
"9064","1636","Saab 9-3 I Хэтчбек 5 дв.","1796"
"9065","1636","Saab 9-3 I Хэтчбек 3 дв.","1796"
"9067","1641","Saab 900 I Кабриолет","1800"
"9068","1641","Saab 900 I Седан","1800"
"9069","1641","Saab 900 I Хэтчбек 5 дв.","1800"
"9070","1641","Saab 900 I Хэтчбек 3 дв.","1800"
"9073","1651","LS",NULL
"9074","1655","Saturn SC I","1807"
"9080","1659","Saturn VUE I","1813"
"9081","1667","SEAT Alhambra I","1820"
"9082","1674","SEAT Leon II","1833"
"9083","1674","SEAT Leon I","1834"
"9085","1678","SEAT Toledo III","1836"
"9086","1678","SEAT Toledo II","1837"
"9087","1678","SEAT Toledo I","1838"
"9089","1683","Skoda Fabia I Седан","1843"
"9090","1683","Skoda Fabia I Хэтчбек 5 дв.","1843"
"9091","1683","Skoda Fabia I Универсал 5 дв.","1843"
"9092","1670","SEAT Cordoba I Рестайлинг Седан","1823"
"9093","1670","SEAT Cordoba I Рестайлинг Купе","1823"
"9094","1670","SEAT Cordoba I Рестайлинг Универсал 5 дв.","1823"
"9095","1670","SEAT Cordoba I Купе","1824"
"9096","1670","SEAT Cordoba I Универсал 5 дв.","1824"
"9097","1670","SEAT Cordoba I Седан","1824"
"9098","1681","Skoda 100 Series I Купе","1840"
"9099","1681","Skoda 100 Series I Седан","1840"
"9101","1689","Skoda Superb II Лифтбек","1853"
"9102","1689","Skoda Superb II Универсал 5 дв.","1853"
"9103","1689","Skoda Superb I","1854"
"9106","1701","Ssang Yong Chairman I (H)","1867"
"9108","1699","Ssang Yong Actyon II","1862"
"9109","1699","Ssang Yong Actyon I","1863"
"9110","1707","Ssang Yong Rexton II","1875"
"9111","1707","Ssang Yong Rexton I","1876"
"9113","1705","Ssang Yong Kyron I","1871"
"9114","1714","Subaru Domingo I","1880"
"9116","1718","Subaru Justy III","1887"
"9117","1718","Subaru Justy II Хэтчбек 5 дв.","1888"
"9118","1718","Subaru Justy II Хэтчбек 3 дв.","1888"
"9119","1718","Subaru Justy I Рестайлинг Хэтчбек 5 дв.","1889"
"9120","1718","Subaru Justy I Рестайлинг Хэтчбек 3 дв.","1889"
"9121","1718","Subaru Justy I Хэтчбек 5 дв.","1890"
"9122","1718","Subaru Justy I Хэтчбек 3 дв.","1890"
"9123","1719","Subaru Legacy VI","1891"
"9124","1719","Subaru Legacy IV Седан","1893"
"9125","1719","Subaru Legacy IV Универсал 5 дв.","1893"
"9126","1719","Subaru Legacy III Седан","1894"
"9127","1719","Subaru Legacy III Универсал 5 дв.","1894"
"9128","1719","Subaru Legacy II Седан","1895"
"9129","1719","Subaru Legacy II Универсал 5 дв.","1895"
"9130","1719","Subaru Legacy I Седан","1896"
"9131","1719","Subaru Legacy I Универсал 5 дв.","1896"
"9132","1723","Subaru Outback III Седан","1900"
"9133","1723","Subaru Outback III Универсал 5 дв.","1900"
"9134","1723","Subaru Outback II Седан","1901"
"9135","1723","Subaru Outback II Универсал 5 дв.","1901"
"9136","1723","Subaru Outback I Седан","1902"
"9137","1723","Subaru Outback I Универсал 5 дв.","1902"
"9142","1737","Suzuki Alto VI (HA24)","1909"
"9143","1737","Suzuki Alto V","1910"
